DBN,NAME,TYPE,GRADES,DISTRICT,TEL,WEBSITE,SUBWAY,BUS,URL,LAT,LON,address
10X308,Bronx Dance Academy School,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-515-0410,https://www.schools.nyc.gov/Find-a-School,4 to Woodlawn,"Bx10, Bx16, Bx28, Bx30, Bx34, Bx38, BxM4",https://tools.nycenet.edu/snapshot/2019/10X308/EMS,40.885548,-73.87793,"3617 Bainbridge Avenue, Bronx NY 10467"
09X313,I.S. 313 School of Leadership Development,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-1736,https://www.schools.nyc.gov/Find-a-School,"B, D to 170th St","Bx1, Bx11, Bx15, Bx17, Bx18, Bx2, Bx32, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X313/EMS,40.84067,-73.904446,"1600 Webster Avenue, Bronx NY 10457"
10X315,P.S. 315 Lab School,K-8,"0K,01,02,03,04,05,06,07,08","10",(929) 237-7750,https://www.schools.nyc.gov/Find-a-School,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx12, Bx12-SBS, Bx2, Bx3, Bx32, Bx36, Bx40, Bx41, Bx42, BxM3, BxM4",https://tools.nycenet.edu/snapshot/2019/10X315/EMS,40.873855,-73.899955,"2865 Claflin Avenue Bronx, New York, 10468"
12X316,Kappa III,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-561-3580,https://www.kappaiiischool.org,"2, 5 to West Farms Sq - East Tremont Ave","Bx12, Bx15, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/12X316/EMS,40.846236,-73.886891,"2055 Mapes Avenue, Bronx NY 10460"
12X318,"I.S. X318 Math, Science & Technology Through Arts",Junior High-Intermediate-Middle,"06,07,08,SE","12",718-294-8504,https://www.is318.org,"2, 5 to 174th St","Bx12, Bx15, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/12X318/EMS,40.843813,-73.8904,"1919 Prospect Avenue, Bronx NY 10457"
09X323,Bronx Writing Academy,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-293-9048,https://www.bronxwritingacademy.net,"4, B, D to 167th St","Bx1, Bx11, Bx15, Bx18, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X323/EMS,40.832261,-73.914116,"270 East 167th Street, Bronx NY 10456"
09X324,Bronx Early College Academy for Teaching & Learnin,Secondary School,"06,07,08,09,10,11,12,SE","9",718-681-8287,https://www.schools.nyc.gov/Find-a-School,"B, D to 167th St; 4, D to 161st St-Yankee Stadium","Bx1, Bx13, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/09X324/EMS,40.82776,-73.917705,"250 East 164th Street, Bronx NY 10456"
11X326,Bronx Green Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-325-6593,https://www.bgms.org,"2, 5 to Allerton Ave","Bx12, Bx12-SBS, Bx22, Bx26, Bx39, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X326/EMS,40.86182,-73.864974,"2441 Wallace Avenue, Bronx NY 10467"
09X327,Comprehensive Model School Project M.S. 327,Secondary School,"06,07,08,09,10,11,12,SE","9",718-294-8111,https://www.schools.nyc.gov/Find-a-School,"B, D to 170th St; 4 to Mt Eden Ave","Bx1, Bx11, Bx13, Bx18, Bx2, Bx3, Bx32, Bx35, Bx36, BxM4",https://tools.nycenet.edu/snapshot/2019/09X327/EMS,40.842785,-73.916069,"1501 Jerome Avenue, Bronx NY 10452"
09X328,New Millennium Bronx Academy of the Arts,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-588-8308,https://www.schools.nyc.gov/Find-a-School,"B, D to 167th St","Bx1, Bx13, Bx15, Bx2, Bx21, Bx32, Bx35, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/09X328/EMS,40.827258,-73.91415,"1000 Teller Avenue, Bronx NY 10456"
10X331,The Bronx School of Young Leaders,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-583-4146,https://www.schools.nyc.gov/Find-a-School,"B, D to Tremont Ave; 4 to Burnside Ave; 4 to 176th St","Bx1, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/10X331/EMS,40.850765,-73.910567,"40 West Tremont Avenue, Bronx NY 10453"
08X337,The School for Inquiry and Social Justice,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-860-4181,https://www.schools.nyc.gov/Find-a-School,6 to Morrison-Soundview Ave,"Bx27, Bx4, Bx4A, Bx5",https://tools.nycenet.edu/snapshot/2019/08X337/EMS,40.824865,-73.874247,"1025 Morrison Avenue, Bronx NY 10472"
09X339,I.S. 339,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-6767,https://www.is339.org,"B, D to 170th St","Bx1, Bx11, Bx15, Bx17, Bx18, Bx2, Bx32, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X339/EMS,40.840569,-73.904298,"1600 Webster Avenue, Bronx NY 10457"
12X341,Accion Academy,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-294-0514,https://www.accionacademy.com,"2, 5 to 174th St","Bx15, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/12X341/EMS,40.822095,-73.89412,"977 Fox Street, Bronx NY 10459"
10X342,International School for Liberal Arts,Secondary School,"06,07,08,09,10,11,12,SE","10",718-329-8570,https://www.islaschool.com,"4, B, D to Kingsbridge Rd","Bx1, Bx10, Bx2, Bx22, Bx26, Bx28, Bx3, Bx32, Bx34, Bx38, Bx9, BxM3, BxM4",https://tools.nycenet.edu/snapshot/2019/10X342/EMS,40.869144,-73.897054,"2780 Reservoir Avenue, Bronx NY 10468"
07X343,Academy of Applied Mathematics and Technology,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-292-3883,https://www.MS343.com,"6 to Brook Ave; 2, 5 to 3rd Ave-149th St","Bx1, Bx15, Bx17, Bx19, Bx2, Bx21, Bx32, Bx33, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X343/EMS,40.810397,-73.919006,"345 Brook Avenue, Bronx NY 10454"
09X350,New Directions Secondary School,Secondary School,"06,07,08,09,10,11,12,SE","9",718-410-4343,https://www.ndssbx.org,"4, B, D to 170th St","Bx1, Bx11, Bx15, Bx18, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X350/EMS,40.839511,-73.911123,"240 East 172nd Street, Bronx NY 10457"
11X355,Bronx Alliance Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-652-2060,https://www.BronxAlliance.org,"5 to Eastchester - Dyre Ave; 5 to Baychester Ave","Bx16, Bx30, Bx31",https://tools.nycenet.edu/snapshot/2019/11X355/EMS,40.886086,-73.839707,"3750 Baychester Avenue, Bronx NY 10466"
09X361,The Highbridge Green School,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-410-5770,https://www.highbridgegreen.com,4 to 167th St,"Bx11, Bx13, Bx18, Bx35, M101, M2",https://tools.nycenet.edu/snapshot/2019/09X361/EMS,40.838101,-73.928172,"200 West 167th Street, Bronx NY 10452"
10X363,Academy For Personal Leadership And Excellence,Junior High-Intermediate-Middle,"06,07,08,09,SE","10",718-220-3139,https://www.ms363aple.org,"B, D to Fordham Rd; 4 to 183rd St","Bx1, Bx12, Bx12-SBS, Bx15, Bx17, Bx2, Bx22, Bx28, Bx3, Bx32, Bx34, Bx38, Bx41, Bx41-SBS, Bx9, BxM4",https://tools.nycenet.edu/snapshot/2019/10X363/EMS,40.859331,-73.900417,"120 East 184th Street, Bronx NY 10468"
08X367,"Archimedes Academy for Math, Science and Technolog",Secondary School,"06,07,08,09,10,11,12,SE","8",718-617-5046,https://www.archimedesacademy.org,N/A,"Bx22, Bx27, Bx36, Bx39, Bx5",https://tools.nycenet.edu/snapshot/2019/08X367/EMS,40.814865,-73.856148,"456 White Plains Road, Bronx NY 10473"
10X368,In-Tech Academy (M.S. / High School 368),Secondary School,"06,07,08,09,10,11,12,SE","10",718-432-4300,https://www.in-techacademy.org,1 to Marble Hill - 225th St,"Bx1, Bx10, Bx2, Bx20, Bx7, Bx9, BxM1, BxM18, BxM2, M100",https://tools.nycenet.edu/snapshot/2019/10X368/EMS,40.878041,-73.913842,"2975 Tibbett Avenue, Bronx NY 10463"
11X370,Leaders of Tomorrow,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-994-1028,https://www.schools.nyc.gov/Find-a-School,"2, 5 to 219th St","Bx28, Bx30, Bx38, Bx39, Bx41, Bx41-SBS, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X370/EMS,40.880572,-73.860405,"3710 Barnes Avenue, Bronx NY 10467"
08X371,Urban Institute of Mathematics,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-823-6042,https://www.uimx371.wix.com/uimx371,N/A,"Bx40, Bx42, Bx8, BxM9",https://tools.nycenet.edu/snapshot/2019/08X371/EMS,40.826677,-73.817998,"650 Hollywood Avenue, Bronx NY 10465"
08X375,The Bronx Mathematics Preparatory School,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-542-5063,https://www.bronxmath.org,N/A,"Bx22, Bx27, Bx36, Bx39, Bx5",https://tools.nycenet.edu/snapshot/2019/08X375/EMS,40.815257,-73.855866,"456 White Plains Road, Bronx NY 10473"
08X376,Antonia Pantoja Preparatory Academy: A College Boa,Secondary School,"06,07,08,09,10,11,12,SE","8",718-824-3152,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx22, Bx27, Bx36, Bx39, Bx5, BxM8",https://tools.nycenet.edu/snapshot/2019/08X376/EMS,40.82111,-73.856151,"1980 Lafayette Avenue, Bronx NY 10473"
12X383,Emolior Academy,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-842-2670,https://www.schools.nyc.gov/Find-a-School,"2, 5 to West Farms Sq - East Tremont Ave","Bx19, Bx21, Bx36, Bx40, Bx42, Bx9, BxM10, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/12X383/EMS,40.839165,-73.880045,"1970 West Farms Road, Bronx NY 10460"
10X390,M.S. 390,Junior High-Intermediate-Middle,"06,07,08,09,SE","10",718-583-5501,https://www.ms390.com,"B, D to Tremont Ave; 4 to Burnside Ave","Bx1, Bx12, Bx12-SBS, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx42",https://tools.nycenet.edu/snapshot/2019/10X390/EMS,40.854537,-73.913089,"1930 Andrews Avenue, Bronx NY 10453"
10X391,The Angelo Patri Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-584-1295,https://www.theangelopatrischool.org,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx15, Bx17, Bx2, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/10X391/EMS,40.85443,-73.897515,"2225 Webster Avenue, Bronx NY 10457"
09X413,Bronx High School for Medical Science,Secondary School,"06,07,08,09,10,11,12,SE","9",718-410-4040,https://www.schools.nyc.gov/Find-a-School,"4, B, D to 170th St","Bx1, Bx11, Bx15, Bx18, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X413/EMS,40.839529,-73.911268,"240 East 172nd Street, Bronx NY 10457"
08X424,The Hunts Point School,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-328-1972,https://www.ms424.org,6 to Hunts Point Ave,"Bx19, Bx46, Bx5, Bx6",https://tools.nycenet.edu/snapshot/2019/08X424/EMS,40.815986,-73.885441,"730 Bryant Avenue, Bronx NY 10474"
10X447,Creston Academy,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-367-5035,https://www.schools.nyc.gov/Find-a-School,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx2, Bx3, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/10X447/EMS,40.855626,-73.903032,"125 East 181st Street, Bronx NY 10453"
08X448,Soundview Academy for Culture and Scholarship,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-991-4027,https://www.soundviewacademy.org,N/A,"Bx27, Bx36, Bx39, Bx5, BxM8",https://tools.nycenet.edu/snapshot/2019/08X448/EMS,40.822873,-73.860248,"885 Bolton Avenue, Bronx NY 10473"
09X454,Science and Technology Academy: A Mott Hall School,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-293-4017,https://www.motthallsta.org,"B, D to 167th St; 4, D to 161st St-Yankee Stadium","Bx1, Bx13, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/09X454/EMS,40.827884,-73.917454,"250 East 164th Street, Bronx NY 10456"
11X462,Cornerstone Academy for Social Action Middle Schoo,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-794-7970,https://www.casamiddleschool.org,5 to Eastchester - Dyre Ave,"Bx16, Bx23, Bx26, Bx28, Bx30, Bx38, BxM7, Q50",https://tools.nycenet.edu/snapshot/2019/11X462/EMS,40.882549,-73.830452,"3441 Steenwick Avenue, Bronx NY 10475"
08X467,Mott Hall Community School,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-829-3254,https://www.mhcsbronx.org,N/A,"Bx40, Bx42, Bx8, BxM9",https://tools.nycenet.edu/snapshot/2019/08X467/EMS,40.826951,-73.818282,"650 Hollywood Avenue, Bronx NY 10465"
11X468,Pelham Academy of Academics and Community Engageme,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-881-3136,https://www.schools.nyc.gov/Find-a-School,"2, 5 to Allerton Ave","Bx12, Bx12-SBS, Bx22, Bx26, Bx39, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X468/EMS,40.861936,-73.864806,"2441 Wallace Avenue, Bronx NY 10467"
11X498,P.S./M.S. 11X498 - Van Nest Academy,K-8,"0K,01,02,03,04,05,06,07,08,SE","11",718-409-3001,https://www.498vannestacademy.org,N/A,"Bx21, Bx22, Bx39, Bx40, Bx42, Bx4A, Bx8, BxM10, BxM6",https://tools.nycenet.edu/snapshot/2019/11X498/EMS,40.844906,-73.858269,"1640 Bronxdale Ave, Bronx NY 10462"
07X500,Hostos-Lincoln Academy of Science,Secondary School,"06,07,08,09,10,11,12,SE","7",718-402-5640,https://www.schools.nyc.gov/Find-a-School,"6 to East 149th St; 2, 5 to Jackson Ave","Bx15, Bx17, Bx19, Bx2, Bx21, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X500/EMS,40.814608,-73.911973,"600 Saint Ann's Avenue, Bronx NY 10455"
09X505,"Bronx School for Law, Government and Justice",Secondary School,"06,07,08,09,10,11,12,SE","9",718-410-3430,https://www.bronxlgj.org,"4, B, D to 161st St-Yankee Stadium","Bx1, Bx13, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/09X505/EMS,40.827427,-73.919269,"244 East 163rd Street, Bronx NY 10451"
11X529,One World Middle School at Edenwald,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-515-6780,https://www.schools.nyc.gov/Find-a-School,"5 to Eastchester - Dyre Ave; 5 to Baychester Ave","Bx16, Bx30, Bx31",https://tools.nycenet.edu/snapshot/2019/11X529/EMS,40.885869,-73.839562,"3750 Baychester Avenue, Bronx NY 10466"
11X532,Baychester Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-547-1890,https://www.baychesterwaves.org,"5 to Eastchester - Dyre Ave; 5 to Baychester Ave","Bx16, Bx30, Bx31",https://tools.nycenet.edu/snapshot/2019/11X532/EMS,40.885806,-73.83982,"3750 Baychester Avenue, Bronx NY 10466"
07X551,The Urban Assembly Bronx Academy of Letters,Secondary School,"06,07,08,09,10,11,12,SE","7",718-401-4891,https://www.bronxletters.org,"6 to 3rd Ave - 138th St; 4, 5 to 138th St - Grand Concourse; 2 to 149th St-Grand Concourse","Bx1, Bx13, Bx15, Bx19, Bx2, Bx21, Bx32, Bx33, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/07X551/EMS,40.8135,-73.925874,"339 Morris Avenue, Bronx NY 10451"
11X556,Bronx Park Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-652-6090,https://www.bronxparkms.info,"2, 5 to Allerton Ave","Bx12, Bx12-SBS, Bx22, Bx26, Bx39, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X556/EMS,40.861954,-73.865173,"2441 Wallace Avenue, Bronx NY 10467"
08X562,Blueprint Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-822-2780,https://www.schools.nyc.gov/Find-a-School,6 to Parkchester,"Bx22, Bx36, Bx39, Bx4, Bx4A, Bx5, BxM6, BxM8, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/08X562/EMS,40.82942,-73.857991,"1111 Pugsley Avenue, Bronx NY 10472"
11X566,Pelham Gardens Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-794-9750,https://www.pgms566.org,N/A,"Bx12, Bx12-SBS, Bx23, Bx26, Bx28, Bx29, Bx30, Bx31, Bx38, Bx5, BxM10, Q50",https://tools.nycenet.edu/snapshot/2019/11X566/EMS,40.863968,-73.836741,"2545 Gunther Avenue, Bronx NY 10469"
09X568,Young Women's Leadership School of the Bronx,Secondary School,"06,07,08,09,10,11,12,SE","9",718-731-2590,https://www.tywlsbronx.org,"B, D to 174th-175th Sts; 4 to 176th St","Bx1, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/09X568/EMS,40.848832,-73.908943,"1865 Morris Avenue, Bronx NY 10453"
07X584,I.S. 584,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-742-2900,https://www.is584bronx.org,"2, 5 to Jackson Ave; 6 to East 149th","Bx15, Bx17, Bx19, Bx2, Bx21, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X584/EMS,40.814795,-73.912165,"600 Saint Ann's Avenue, Bronx NY 10455"
09X593,South Bronx International Middle School,Junior High-Intermediate-Middle,"06,07,SE","9",718-588-8221,https://www.internationalmiddle593.org,"B, D, 4 to 161st St.; B,D to 167th St","Bx1, Bx13, Bx15, Bx2, Bx21, Bx32, Bx35, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/09X593/EMS,40.827277,-73.914096,"1000 Teller Avenue, Bronx NY 10456"
09X594,M.S. 594,Junior High-Intermediate-Middle,"06,07,08,SE","9",718 588 8221,https://www.schools.nyc.gov/Find-a-School,"B, D, 4 to 161st St.; B,D to 167th St","Bx1, Bx13, Bx15, Bx2, Bx21, Bx32, Bx35, Bx41, Bx41-SBS, Bx6, BxM",https://tools.nycenet.edu/snapshot/2019/09X594/EMS,40.82718,-73.913818,"1000 Teller Avenue, Bronx NY 10456"
